249,150,62
150,62,23
62,23,207
23,207,21
158,228,249
228,249,27
249,27,149
27,149,26
149,26,209
26,209,193
188,80,94
80,94,102
242,116,7
116,7,249
7,249,130
249,130,87
130,87,26
87,26,248
26,248,9
242,183,32
183,32,193
32,193,46
43,3,197
3,197,43
197,43,190
43,190,26
190,26,36
26,36,72
36,72,109
72,109,96
109,96,23
96,23,55
23,55,75
193,228,238
228,238,38
238,38,45
38,45,72
45,72,140
55,192,65
192,65,46
193,82,223
82,223,206
223,206,140
179,114,95
114,95,193
188,221,94
221,94,42
94,42,204
42,204,221
204,221,68
221,68,59
74,110,193
110,193,190
193,190,143
190,143,50
162,221,3
221,3,32
3,32,223
32,223,42
223,42,158
158,228,249
228,249,149
249,149,249
149,249,40
249,40,192
40,192,23
192,23,170
23,170,75
214,228,131
228,131,120
131,120,157
91,184,50
184,50,108
50,108,120
221,68,201
68,201,249
201,249,40
249,40,1
40,1,249
1,249,247
88,220,191
220,191,91
191,91,190
91,190,238
190,238,126
238,126,149
126,149,26
149,26,13
188,193,192
162,242,32
242,32,223
32,223,200
223,200,193
200,193,26
193,26,90
158,137,90
137,90,171
193,152,246
152,246,38
158,228,214
228,214,242
214,242,226
96,193,228
193,228,249
228,249,213
170,3,173
3,173,238
173,238,34
238,34,226
162,91,184
91,184,223
188,43,3
43,3,75
3,75,207
158,228,249
228,249,149
249,149,242
149,242,209
242,209,33
209,33,34
188,174,152
174,152,249
152,249,115
242,51,223
51,223,66
223,66,249
66,249,235
170,152,59
152,59,105
59,105,249
105,249,6
204,140,192
140,192,238
192,238,130
238,130,69
59,23,55
23,55,75
199,117,170
117,170,60
170,60,207
174,192,186
192,186,149
110,221,102
221,102,65
102,65,127
65,127,239
44,148,38
148,38,23
38,23,229
204,242,184
242,184,47
184,47,23
47,23,242
23,242,42
242,42,242
42,242,137
188,55,75
55,75,74
242,50,74
50,74,242
74,242,32
242,32,37
32,37,146
158,228,214
228,214,193
214,193,152
170,75,193
75,193,137
91,32,223
32,223,42
223,42,122
42,122,216
122,216,37
216,37,243
246,231,192
231,192,193
242,200,26
200,26,66
26,66,47
66,47,32
47,32,243
162,64,109
64,109,177
109,177,68
177,68,223
193,228,1
228,1,34
1,34,35
34,35,96
35,96,23
96,23,170
23,170,75
188,140,193
140,193,152
162,46,242
46,242,190
242,190,26
190,26,116
26,116,106
116,106,193
204,242,32
242,32,223
32,223,32
223,32,193
32,193,23
193,23,231
23,231,179
162,74,51
74,51,43
51,43,32
162,214,26
214,26,36
26,36,249
36,249,6
162,242,137
242,137,94
137,94,90
188,158,228
158,228,3
228,3,214
3,214,193
214,193,192
242,227,64
227,64,109
64,109,186
109,186,120
46,91,32
91,32,223
32,223,42
223,42,214
42,214,26
214,26,36
26,36,47
36,47,72
174,192,106
192,106,186
106,186,241
186,241,23
241,23,44
23,44,106
44,106,249
106,249,141
249,141,241
141,241,23
241,23,170
23,170,75
170,75,249
75,249,216
249,216,224
61,68,1
68,1,7
1,7,221
7,221,1
221,1,249
1,249,247
243,23,46
23,46,193
46,193,228
193,228,106
228,106,177
202,216,247
216,247,74
247,74,179
74,179,221
179,221,32
221,32,130
32,130,69
170,192,72
192,72,109
72,109,175
167,47,174
47,174,69
174,69,23
69,23,43
23,43,110
43,110,13
110,13,1
13,1,249
1,249,149
91,217,33
217,33,1
158,228,74
228,74,157
74,157,192
157,192,106
188,43,51
43,51,44
51,44,36
44,36,176
188,170,75
170,75,23
75,23,242
23,242,31
242,31,116
31,116,106
116,106,158
188,242,32
242,32,223
32,223,116
223,116,106
116,106,74
106,74,242
74,242,22
242,22,100
22,100,201
100,201,171
188,191,74
191,74,32
74,32,221
32,221,32
214,82,158
82,158,13
158,13,7
193,228,140
228,140,26
140,26,90
26,90,22
193,152,55
152,55,231
55,231,250
207,123,110
123,110,32
110,32,174
243,23,170
23,170,192
170,192,44
43,100,171
100,171,105
171,105,249
105,249,56
91,179,23
179,23,148
23,148,23
148,23,162
23,162,193
162,193,22
193,22,26
22,26,206
174,192,58
192,58,221
58,221,200
221,200,26
200,26,90
162,170,137
170,137,102
137,102,65
242,32,223
32,223,42
223,42,74
42,74,43
74,43,184
158,228,3
228,3,47
162,214,126
214,126,179
126,179,193
179,193,107
242,190,26
190,26,36
26,36,227
36,227,26
227,26,193
199,70,242
70,242,22
242,22,238
22,238,34
238,34,40
193,152,186
152,186,15
186,15,228
188,43,116
43,116,23
116,23,214
23,214,183
214,183,170
76,46,23
46,23,174
23,174,192
174,192,249
192,249,27
249,27,115
162,32,221
32,221,42
221,42,74
42,74,170
74,170,51
162,158,228
158,228,249
228,249,149
249,149,242
149,242,116
242,116,193
116,193,25
193,25,90
25,90,23
90,23,55
23,55,75
46,74,228
74,228,59
228,59,106
59,106,158
201,249,212
249,212,62
212,62,23
62,23,193
23,193,192
170,30,249
30,249,59
249,59,26
59,26,197
26,197,74
197,74,170
74,170,75
53,179,44
179,44,50
44,50,158
193,80,90
80,90,27
90,27,123
27,123,109
123,109,222
158,228,186
228,186,120
178,249,130
249,130,247
193,228,176
228,176,26
176,26,221
26,221,26
221,26,66
26,66,193
249,130,247
130,247,23
247,23,170
23,170,75
114,200,26
200,26,90
26,90,163
90,163,109
163,109,74
109,74,228
74,228,28
228,28,105
28,105,35
105,35,33
198,18,192
18,192,201
192,201,85
201,85,97
242,75,151
75,151,204
151,204,221
204,221,200
221,200,26
200,26,42
26,42,23
42,23,207
23,207,23
207,23,91
23,91,32
91,32,223
242,50,26
50,26,197
74,228,158
228,158,221
158,221,197
188,170,82
170,82,223
82,223,50
223,50,193
140,228,3
228,3,246
3,246,146
246,146,158
146,158,210
158,210,183
210,183,32
183,32,23
32,23,170
23,170,75
242,190,102
190,102,96
102,96,26
96,26,66
26,66,221
170,192,186
192,186,157
43,68,44
68,44,140
44,140,229
193,152,249
152,249,107
249,107,123
116,109,193
64,197,170
197,170,25
170,25,190
242,173,87
173,87,109
87,109,54
109,54,158
54,158,239
188,242,116
242,116,158
116,158,158
158,158,228
158,228,74
228,74,193
74,193,228
193,228,28
228,28,26
28,26,217
91,190,26
190,26,66
26,66,74
66,74,91
74,91,183
91,183,32
140,228,44
228,44,146
44,146,155
146,155,221
155,221,183
221,183,197
170,94,22
94,22,247
22,247,26
247,26,116
162,140,152
140,152,207
152,207,6
207,6,76
6,76,158
221,68,44
68,44,28
44,28,26
28,26,217
26,217,158
158,23,242
23,242,116
242,116,23
116,23,192
23,192,74
192,74,170
74,170,51
170,51,74
51,74,170
74,170,25
170,25,32
25,32,23
32,23,55
23,55,75
43,1,42
1,42,74
42,74,242
74,242,200
158,228,74
228,74,221
74,221,183
221,183,32
183,32,96
79,3,249
3,249,149
249,149,249
149,249,93
249,93,192
170,228,44
228,44,74
44,74,221
74,221,31
221,31,116
91,1,200
1,200,64
200,64,109
64,109,193
246,74,26
74,26,221
26,221,200
221,200,26
200,26,32
91,22,248
22,248,23
248,23,43
23,43,22
43,22,142
44,199,1
199,1,23
1,23,75
23,75,83
170,173,171
173,171,238
171,238,107
242,116,91
116,91,190
91,190,238
190,238,34
238,34,56
34,56,96
55,51,44
51,44,32
44,32,243
32,243,140
140,190,143
190,143,238
143,238,138
174,80,90
80,90,193
246,51,249
51,249,45
242,3,110
3,110,223
110,223,175
223,175,76
175,76,47
32,221,116
221,116,193
116,193,228
193,228,14
228,14,140
91,183,190
183,190,230
190,230,224
230,224,201
224,201,164
74,179,170
179,170,32
242,190,22
190,22,148
22,148,146
148,146,109
146,109,158
109,158,201
158,201,186
201,186,157
140,228,127
228,127,149
91,200,33
200,33,26
33,26,90
26,90,163
90,163,109
163,109,193
249,53,32
53,32,223
32,223,200
223,200,26
200,26,119
26,119,176
119,176,26
176,26,158
26,158,23
158,23,170
23,170,75
242,14,200
14,200,26
200,26,226
26,226,23
226,23,170
23,170,75
140,192,135
192,135,170
135,170,183
170,183,32
207,123,137
123,137,32
137,32,193
46,43,68
43,68,65
193,228,37
228,37,113
188,221,68
221,68,28
68,28,26
28,26,66
26,66,155
66,155,188
155,188,155
188,155,109
155,109,33
162,174,152
174,152,44
152,44,249
44,249,196
167,174,123
174,123,23
123,23,91
23,91,42
158,192,106
192,106,1
106,1,91
1,91,183
91,183,32
207,23,207
23,207,23
207,23,207
23,207,23
207,23,55
23,55,75
91,68,1
68,1,76
1,76,193
76,193,26
193,26,175
193,192,1
192,1,125
1,125,109
125,109,249
109,249,134
242,32,223
32,223,116
223,116,242
116,242,137
242,137,190
137,190,143
190,143,105
143,105,193
105,193,203
193,203,126
203,126,203
126,203,242
203,242,152
74,25,55
25,55,197
204,140,228
140,228,238
228,238,247
238,247,26
247,26,32
26,32,193
32,193,23
193,23,174
23,174,192
174,192,193
188,170,152
170,152,201
152,201,34
201,34,160
55,75,23
75,23,102
23,102,35
102,35,249
35,249,65
158,146,192
146,192,173
192,173,176
162,43,51
43,51,223
51,223,32
223,32,123
43,51,223
51,223,190
223,190,123
190,123,107
123,107,69
193,152,249
152,249,117
249,117,224
193,228,28
228,28,26
28,26,217
26,217,238
217,238,126
238,126,247
126,247,26
247,26,36
26,36,72
36,72,109
72,109,193
140,152,207
152,207,149
207,149,91
149,91,184
91,184,28
184,28,26
28,26,102
26,102,65
102,65,154
249,132,30
132,30,26
30,26,90
26,90,140
221,68,167
68,167,177
158,23,193
23,193,183
193,183,94
183,94,90
193,228,23
228,23,221
23,221,42
221,42,23
42,23,123
23,123,224
123,224,199
224,199,238
199,238,247
242,51,223
51,223,42
223,42,214
42,214,91
214,91,184
91,184,28
184,28,26
28,26,36
26,36,193
36,193,124
246,204,43
204,43,32
43,32,223
32,223,23
223,23,74
23,74,32
74,32,221
32,221,32
193,228,120
228,120,23
120,23,170
23,170,75
193,80,217
80,217,238
217,238,135
238,135,247
158,163,192
163,192,176
192,176,26
176,26,221
204,140,184
140,184,223
184,223,23
223,23,174
23,174,137
174,137,223
137,223,90
223,90,238
90,238,196
201,202,196
202,196,23
196,23,193
23,193,152
193,152,34
140,110,90
110,90,90
90,90,238
90,238,132
221,13,26
13,26,48
162,74,51
74,51,249
51,249,216
249,216,142
216,142,32
142,32,167
32,167,193
242,32,223
32,223,190
223,190,26
190,26,42
26,42,146
42,146,155
61,190,26
190,26,36
26,36,227
36,227,26
227,26,193
91,110,14
110,14,217
14,217,158
217,158,134
158,134,201
134,201,248
201,248,111
158,192,23
192,23,204
23,204,55
204,55,228
55,228,14
228,14,167
14,167,177
170,60,23
60,23,193
23,193,228
193,228,221
91,175,76
175,76,122
76,122,216
122,216,23
216,23,188
23,188,91
188,91,226
91,226,76
226,76,122
76,122,216
122,216,23
216,23,211
23,211,91
211,91,190
91,190,26
91,3,51
3,51,223
51,223,226
223,226,37
226,37,243
55,51,44
51,44,200
44,200,26
200,26,13
43,51,188
51,188,242
188,242,51
162,158,179
158,179,90
179,90,193
170,75,158
75,158,162
158,162,242
162,242,32
242,32,223
32,223,116
223,116,193
116,193,228
193,228,246
193,183,73
183,73,90
193,30,143
30,143,50
143,50,158
50,158,76
158,76,238
76,238,225
158,31,217
31,217,238
217,238,225
238,225,23
225,23,170
23,170,75
201,238,149
238,149,23
149,23,193
23,193,228
193,228,14
228,14,74
14,74,170
74,170,82
170,82,23
82,23,170
23,170,75
242,3,200
3,200,26
200,26,32
26,32,186
32,186,163
158,192,74
192,74,193
74,193,228
193,228,50
228,50,96
158,228,1
228,1,221
1,221,190
188,193,192
193,228,123
228,123,109
123,109,33
162,242,190
242,190,238
190,238,157
238,157,23
157,23,221
23,221,42
158,228,74
228,74,51
74,51,193
140,228,238
228,238,59
238,59,149
59,149,26
149,26,32
26,32,193
244,82,223
82,223,55
214,137,91
137,91,32
91,32,158
162,214,32
214,32,221
32,221,32
221,32,158
243,23,43
23,43,32
43,32,223
55,228,44
228,44,76
44,76,4
91,51,223
51,223,226
223,226,243
242,32,223
32,223,42
223,42,74
42,74,221
74,221,183
221,183,32
162,158,3
158,3,137
3,137,223
137,223,90
223,90,59
43,179,90
179,90,201
90,201,193
158,152,230
152,230,149
230,149,109
149,109,157
43,197,242
197,242,25
242,25,90
25,90,2
90,2,103
2,103,130
103,130,225
91,22,223
22,223,143
223,143,140
143,140,201
140,201,9
91,22,26
22,26,90
26,90,96
238,151,207
151,207,23
207,23,242
23,242,152
242,152,223
58,137,221
137,221,50
221,50,26
50,26,13
26,13,154
221,68,44
68,44,158
44,158,129
32,223,221
223,221,200
221,200,47
200,47,26
47,26,102
26,102,65
102,65,191
174,192,1
192,1,10
242,32,223
32,223,66
223,66,123
66,123,23
123,23,170
23,170,75
242,32,223
32,223,116
223,116,106
116,106,193
106,193,41
193,41,224
41,224,23
224,23,55
23,55,75
246,74,32
74,32,54
32,54,61
54,61,32
242,75,23
75,23,221
23,221,200
221,200,193
162,204,193
204,193,82
193,82,223
82,223,102
223,102,201
102,201,249
201,249,130
249,130,138
130,138,111
138,111,23
111,23,193
23,193,192
193,192,74
192,74,193
74,193,192
214,152,131
152,131,232
46,23,58
23,58,184
58,184,91
188,55,228
55,228,44
228,44,96
243,23,221
23,221,22
221,22,26
22,26,90
26,90,140
193,152,50
152,50,158
107,69,23
69,23,193
23,193,152
193,152,23
152,23,231
23,231,68
231,68,91
68,91,28
91,28,26
28,26,226
26,226,130
188,246,170
246,170,192
242,190,26
190,26,175
26,175,167
175,167,47
167,47,188
47,188,170
188,170,30
170,30,26
30,26,175
26,175,167
175,167,171
242,51,223
51,223,42
223,42,74
42,74,26
74,26,116
26,116,109
116,109,193
162,242,116
242,116,193
116,193,228
193,228,143
228,143,71
143,71,76
71,76,230
76,230,56
243,23,91
23,91,68
91,94,42
94,42,74
42,74,170
74,170,228
170,228,28
228,28,26
28,26,197
26,197,130
64,61,102
61,102,76
102,76,249
76,249,40
140,228,44
228,44,158
44,158,222
158,222,109
222,109,177
170,94,187
94,187,171
187,171,65
91,68,29
68,29,149
29,149,23
149,23,170
23,170,75
91,42,23
42,23,91
23,91,42
249,210,60
210,60,207
242,50,198
50,198,40
43,50,193
50,193,188
193,188,193
188,193,228
193,228,34
228,34,76
34,76,230
76,230,93
64,109,33
109,33,22
74,30,193
30,193,143
193,143,50
143,50,140
32,223,3
223,3,217
3,217,202
217,202,123
202,123,23
123,23,170
23,170,75
74,192,55
192,55,28
55,28,26
28,26,32
26,32,130
55,30,238
30,238,175
238,175,101
162,242,32
242,32,223
32,223,66
223,66,186
66,186,15
186,15,28
15,28,121
28,121,193
193,228,176
228,176,26
176,26,249
26,249,216
249,216,56
193,192,146
192,146,249
146,249,213
249,213,167
213,167,177
74,183,170
183,170,32
242,22,193
22,193,76
193,76,49
76,49,9
218,123,152
123,152,158
243,23,44
23,44,234
44,234,109
234,109,249
109,249,247
91,32,223
32,223,13
223,13,245
55,228,105
228,105,108
105,108,119
43,200,238
200,238,205
238,205,134
205,134,23
134,23,170
23,170,75
162,74,192
74,192,85
192,85,106
85,106,193
193,228,34
228,34,147
188,204,242
204,242,110
242,110,23
110,23,242
23,242,137
46,23,207
23,207,155
221,66,23
66,23,50
23,50,174
46,193,228
193,228,194
228,194,212
194,212,70
43,184,28
184,28,199
28,199,122
199,122,216
242,42,174
42,174,192
174,192,44
192,44,38
44,38,93
38,93,23
93,23,170
23,170,75
193,30,26
30,26,90
26,90,8
55,51,223
51,223,32
223,32,193
32,193,76
193,76,171
242,187,41
187,41,224
41,224,240
224,240,188
240,188,105
188,105,178
105,178,154
207,23,55
23,55,75
55,75,232
211,221,68
221,68,96
68,96,43
96,43,13
43,13,201
13,201,249
201,249,65
214,110,221
110,221,32
221,32,174
91,179,190
179,190,26
190,26,32
26,32,193
32,193,46
170,30,223
30,223,143
223,143,96
143,96,201
96,201,238
201,238,181
193,192,27
192,27,74
27,74,43
74,43,197
43,197,158
197,158,183
158,183,90
183,90,227
90,227,112
227,112,33
192,193,249
193,249,213
249,213,203
213,203,249
203,249,123
249,123,221
123,221,190
162,170,82
170,82,44
46,242,66
242,66,33
66,33,1
33,1,249
1,249,247
158,228,249
228,249,27
249,27,149
27,149,72
149,72,109
72,109,193
46,1,249
1,249,45
249,45,192
45,192,167
192,167,177
167,177,23
177,23,125
23,125,91
125,91,68
91,68,201
68,201,249
201,249,59
193,228,44
228,44,28
44,28,59
28,59,76
59,76,171
43,94,57
94,57,193
46,23,74
23,74,68
74,68,91
68,91,28
91,28,26
28,26,32
26,32,106
32,106,169
106,169,15
242,200,194
200,194,206
194,206,26
206,26,193
26,193,23
193,23,170
23,170,75
74,228,85
228,85,154
242,200,193
200,193,1
221,32,223
32,223,200
223,200,26
200,26,90
26,90,124
74,106,174
106,174,69
174,69,228
69,228,56
96,68,64
68,64,109
64,109,249
109,249,53
203,170,250
170,250,23
250,23,170
23,170,75
170,75,23
75,23,193
23,193,228
193,228,44
228,44,59
188,43,190
221,68,14
68,14,201
14,201,140
170,31,44
31,44,200
44,200,171
200,171,26
193,228,23
228,23,74
23,74,228
74,228,130
55,51,193
51,193,1
74,204,170
204,170,22
170,22,94
22,94,102
36,72,109
72,109,249
109,249,62
43,68,28
68,28,26
28,26,32
26,32,193
32,193,26
193,26,171
193,228,74
228,74,242
74,242,32
242,32,23
32,23,170
23,170,75
193,228,44
228,44,3
44,3,238
3,238,172
238,172,248
172,248,23
248,23,214
23,214,68
214,68,221
140,192,146
192,146,26
146,26,32
242,14,116
14,116,246
170,228,28
228,28,76
28,76,193
242,200,33
200,33,8
33,8,26
8,26,32
26,32,193
58,32,91
32,91,13
248,23,36
23,36,193
193,228,28
228,28,26
28,26,217
26,217,64
217,64,247
64,247,26
247,26,36
26,36,7
36,7,174
162,179,170
179,170,13
170,13,76
13,76,193
193,228,102
228,102,238
102,238,126
238,126,149
242,190,238
190,238,138
238,138,109
138,109,33
109,33,250
170,228,44
228,44,158
44,158,38
207,149,23
149,23,207
23,207,214
221,31,23
31,23,162
23,162,193
162,193,192
193,192,44
192,44,246
188,174,192
174,192,123
192,123,109
123,109,169
109,169,113
249,6,192
6,192,38
91,57,72
57,72,158
72,158,193
158,193,82
136,191,188
191,188,46
188,158,228
158,228,1
228,1,59
158,228,76
228,76,47
158,228,176
228,176,26
176,26,33
26,33,23
33,23,170
23,170,75
91,184,72
184,72,140
72,140,1
140,1,224
170,250,33
250,33,96
91,190,1
190,1,143
1,143,246
143,246,72
246,72,109
72,109,193
109,193,76
193,76,246
76,246,126
174,30,26
30,26,90
26,90,249
90,249,71
249,71,247
71,247,109
247,109,198
109,198,157
158,152,9
152,9,156
55,152,194
152,194,212
162,193,110
193,110,190
110,190,143
190,143,146
143,146,155
221,94,42
94,42,211
42,211,131
211,131,224
131,224,228
224,228,28
228,28,26
28,26,102
193,192,34
192,34,158
34,158,170
158,170,82
44,246,243
246,243,199
243,199,1
170,228,58
228,58,249
58,249,38
249,38,237
38,237,228
237,228,40
228,40,179
40,179,90
179,90,201
90,201,10
201,10,23
10,23,248
23,248,9
214,183,91
183,91,13
91,13,65
204,43,68
43,68,50
68,50,171
50,171,23
171,23,170
23,170,75
170,75,23
75,23,43
23,43,32
65,191,93
191,93,152
93,152,240
242,42,61
42,61,50
61,50,174
58,32,91
32,91,13
91,13,130
242,32,223
32,223,200
223,200,26
200,26,13
26,13,176
13,176,140
193,3,51
3,51,223
51,223,50
223,50,193
242,22,238
22,238,34
238,34,40
34,40,154
140,228,238
228,238,138
238,138,109
138,109,177
109,177,23
177,23,170
23,170,75
193,82,223
82,223,190
223,190,26
190,26,90
26,90,158
90,158,149
158,149,23
149,23,221
23,221,42
246,214,51
214,51,55
51,55,32
91,42,74
42,74,193
74,193,183
193,183,32
91,32,223
32,223,42
223,42,33
74,152,242
152,242,28
242,28,26
28,26,32
26,32,46
91,66,249
66,249,45
249,45,203
45,203,91
203,91,68
193,31,44
31,44,90
44,90,23
90,23,170
23,170,75
193,3,82
3,82,223
82,223,217
223,217,247
162,43,94
43,94,173
94,173,193
173,193,72
103,249,206
249,206,109
206,109,249
109,249,69
249,69,23
69,23,170
23,170,22
170,22,194
22,194,238
43,32,145
32,145,93
91,184,3
184,3,15
242,102,201
102,201,96
201,96,142
96,142,244
142,244,87
244,87,113
87,113,238
113,238,224
238,224,3
224,3,26
3,26,66
26,66,74
66,74,228
74,228,85
228,85,23
85,23,55
23,55,75
188,249,206
249,206,109
206,109,127
162,170,75
170,75,23
75,23,242
23,242,190
242,190,26
190,26,32
26,32,74
32,74,242
74,242,190
242,190,26
190,26,32
242,32,50
32,50,193
158,228,44
228,44,230
44,230,56
186,85,237
85,237,96
237,96,60
96,60,32
60,32,223
32,223,95
223,95,33
188,191,65
191,65,140
193,30,246
30,246,146
246,146,155
146,155,157
231,68,221
68,221,61
174,152,249
152,249,71
249,71,87
71,87,9
87,9,109
9,109,186
109,186,157
186,157,23
157,23,170
23,170,75
74,192,193
192,193,1
193,1,106
188,221,42
221,42,214
42,214,43
214,43,32
43,32,193
174,192,249
192,249,149
249,149,221
149,221,32
221,32,193
242,66,155
66,155,61
155,61,46
61,46,201
46,201,123
201,123,225
123,225,168
225,168,242
168,242,227
242,227,26
227,26,66
26,66,1
66,1,69
1,69,23
69,23,170
23,170,75
43,94,75
94,75,207
242,42,74
42,74,43
74,43,200
43,200,136
200,136,171
174,192,198
192,198,4
61,68,28
68,28,26
28,26,66
26,66,193
244,140,80
140,80,44
3,125,43
125,43,183
188,74,68
74,68,43
68,43,28
43,28,26
28,26,32
26,32,211
32,211,43
211,43,36
43,36,140
58,32,91
32,91,102
91,102,136
193,14,152
14,152,44
152,44,7
44,7,23
7,23,229
162,96,91
96,91,68
91,68,23
68,23,55
23,55,75
170,228,249
228,249,27
249,27,123
27,123,242
123,242,190
188,74,106
74,106,198
106,198,15
158,228,1
228,1,224
191,151,102
151,102,105
43,13,121
13,121,249
121,249,85
249,85,97
85,97,113
127,23,170
23,170,75
170,75,23
75,23,192
23,192,193
192,193,228
193,228,238
228,238,34
238,34,4
214,146,192
146,192,158
192,158,123
234,109,177
109,177,68
177,68,44
162,170,51
170,51,44
51,44,200
44,200,108
200,108,26
108,26,66
26,66,47
66,47,32
47,32,193
203,221,50
221,50,193
242,152,194
152,194,212
91,184,201
184,201,193
201,193,26
193,26,197
26,197,23
197,23,96
23,96,228
96,228,74
228,74,91
74,91,183
91,183,32
158,228,44
228,44,50
44,50,47
1,174,192
174,192,26
192,26,249
26,249,34
249,62,192
62,192,171
43,200,26
200,26,119
26,119,145
119,145,70
188,193,152
193,152,126
158,152,44
152,44,108
76,171,23
171,23,174
23,174,192
174,192,44
192,44,106
44,106,93
242,32,223
32,223,116
223,116,242
116,242,183
242,183,32
183,32,245
32,245,193
158,228,186
228,186,172
158,179,90
179,90,1
61,201,166
201,166,183
166,183,44
183,44,36
44,36,72
36,72,109
72,109,249
109,249,132
91,250,47
250,47,203
47,203,126
203,126,203
126,203,91
203,91,110
91,68,163
68,163,109
163,109,174
109,174,134
162,16,23
16,23,242
23,242,51
242,51,223
51,223,116
223,116,174
116,174,149
158,228,74
228,74,242
74,242,116
242,116,110
116,110,90
110,90,249
90,249,196
188,155,68
155,68,26
68,26,102
221,190,26
190,26,190
26,190,33
43,3,13
3,13,59
13,59,201
96,193,228
193,228,238
228,238,62
238,62,23
62,23,238
23,238,62
238,62,23
62,23,238
23,238,62
91,27,190
27,190,142
158,228,230
228,230,59
230,59,23
59,23,148
188,247,192
247,192,6
162,50,174
50,174,23
174,23,214
23,214,183
214,183,242
183,242,32
242,32,193
193,152,148
152,148,146
148,146,23
146,23,32
23,32,223
32,223,221
223,221,116
76,238,239
238,239,228
239,228,175
193,152,198
152,198,224
174,30,143
30,143,34
170,75,23
75,23,214
23,214,51
214,51,221
51,221,36
221,36,158
193,228,44
228,44,140
44,140,46
188,193,14
193,14,30
14,30,26
242,42,193
42,193,192
193,192,44
192,44,34
43,32,44
32,44,200
44,200,153
55,22,135
22,135,247
135,247,250
217,171,72
171,72,109
72,109,249
109,249,40
162,155,109
155,109,158
109,158,127
158,127,247
61,51,223
51,223,42
223,42,171
43,116,158
116,158,174
158,174,192
174,192,44
192,44,106
44,106,33
106,33,23
33,23,55
23,55,75
108,175,192
175,192,109
192,109,108
109,108,247
174,192,70
192,70,23
70,23,170
23,170,75
46,23,43
23,43,1
43,1,32
170,137,197
137,197,170
197,170,51
170,51,223
51,223,50
223,50,193
32,223,221
223,221,42
91,68,72
68,72,109
72,109,193
109,193,59
193,59,46
242,42,74
42,74,193
74,193,192
193,192,26
192,26,200
26,200,26
200,26,36
26,36,70
170,75,203
75,203,146
204,61,184
61,184,44
184,44,28
44,28,26
28,26,175
26,175,23
175,23,74
23,74,184
74,184,43
184,43,28
43,28,26
28,26,32
193,173,171
173,171,200
171,200,26
200,26,36
26,36,65
36,65,140
43,32,193
32,193,76
193,76,249
76,249,6
193,228,249
228,249,213
249,213,61
213,61,69
61,69,92
69,92,69
242,116,1
116,1,109
1,109,249
109,249,61
249,61,35
61,35,108
35,108,197
108,197,140
197,140,228
140,228,207
228,207,149
207,149,55
149,55,228
55,228,28
228,28,26
28,26,36
26,36,72
58,192,174
192,174,28
214,183,242
183,242,90
242,90,174
90,174,129
91,51,223
51,223,200
223,200,26
200,26,32
26,32,158
242,137,50
137,50,26
50,26,32
26,32,193
158,228,44
228,44,26
44,26,197
26,197,79
197,79,44
79,44,140
44,140,46
140,46,244
46,244,158
244,158,193
158,193,152
193,152,223
152,223,140
223,140,191
162,221,42
221,42,214
42,214,43
214,43,68
43,68,28
68,28,26
28,26,226
26,226,221
158,152,3
152,3,198
3,198,149
242,32,223
32,223,73
223,73,200
73,200,26
200,26,36
26,36,121
36,121,158
121,158,23
158,23,170
23,170,75
188,74,192
74,192,158
117,23,123
23,123,103
123,103,123
188,249,81
249,81,17
81,17,94
17,94,22
94,22,158
193,228,37
228,37,85
37,85,76
85,76,249
76,249,61
162,137,242
137,242,14
242,14,66
14,66,193
73,229,221
229,221,68
162,246,74
158,228,127
228,127,23
127,23,170
23,170,75
188,74,91
74,91,32
91,32,23
32,23,91
23,91,119
162,193,82
193,82,44
82,44,23
44,23,188
23,188,193
188,193,179
193,179,44
174,152,223
152,223,38
223,38,93
192,193,202
193,202,34
157,192,44
192,44,50
44,50,158
243,23,58
23,58,25
58,25,242
25,242,100
242,100,186
100,186,6
193,179,190
179,190,26
158,228,74
228,74,242
74,242,50
55,51,188
51,188,43
188,43,51
43,51,223
188,46,170
46,170,192
170,192,163
192,163,109
163,109,193
242,200,26
200,26,42
26,42,231
42,231,51
231,51,74
51,74,23
74,23,211
23,211,188
211,188,58
249,205,195
205,195,30
195,30,44
32,91,42
91,42,218
42,218,192
218,192,218
242,51,249
51,249,71
249,71,242
71,242,110
242,110,23
110,23,170
23,170,75
242,50,158
50,158,23
158,23,148
203,43,197
43,197,23
197,23,93
23,93,192
93,192,93
140,152,223
152,223,146
223,146,91
146,91,110
91,110,32
162,242,42
242,42,74
42,74,192
74,192,59
242,32,44
32,44,66
44,66,193
66,193,158
193,158,149
110,242,102
242,102,176
174,192,28
192,28,26
28,26,90
26,90,35
242,116,106
116,106,147
106,147,1
147,1,249
1,249,247
26,171,23
171,23,242
23,242,32
242,32,223
32,223,200
223,200,193
200,193,26
193,26,90
26,90,50
90,50,158
242,75,23
75,23,36
23,36,7
36,7,96
242,51,186
51,186,247
242,13,11
13,11,158
162,5,7
5,7,96
7,96,246
96,246,126
246,126,23
126,23,221
23,221,42
221,42,193
42,193,152
193,152,223
152,223,112
223,112,221
193,152,7
152,7,155
7,155,244
155,244,21
162,214,179
214,179,193
179,193,226
193,226,72
43,183,90
183,90,201
90,201,202
201,202,48
242,46,190
46,190,87
190,87,15
46,74,68
74,68,221
68,221,28
221,28,26
28,26,32
61,190,26
190,26,197
26,197,23
197,23,242
23,242,190
242,190,26
190,26,66
